date,Arbedo 2020-2024,station_id
2020-01-15,21000.0,Giubiasco
2020-02-15,23000.0,Giubiasco
2020-03-15,14700.0,Giubiasco
2020-04-15,12500.0,Giubiasco
2020-05-15,19500.0,Giubiasco
2020-06-15,22000.0,Giubiasco
2020-07-15,24000.0,Giubiasco
2020-08-15,21000.0,Giubiasco
2020-09-15,20575.0,Giubiasco
2020-10-15,20150.0,Giubiasco
2020-11-15,19725.0,Giubiasco
2020-12-15,19300.0,Giubiasco
2021-01-15,17900.0,Giubiasco
2021-02-15,21000.0,Giubiasco
2021-03-15,22000.0,Giubiasco
2021-04-15,22000.0,Giubiasco
2021-05-15,22000.0,Giubiasco
2021-06-15,23000.0,Giubiasco
2021-07-15,22000.0,Giubiasco
2021-08-15,21000.0,Giubiasco
2021-09-15,24000.0,Giubiasco
2021-10-15,24000.0,Giubiasco
2021-11-15,23000.0,Giubiasco
2021-12-15,22000.0,Giubiasco
2022-01-15,19100.0,Giubiasco
2022-02-15,21050.0,Giubiasco
2022-03-15,23000.0,Giubiasco
2022-04-15,24000.0,Giubiasco
2022-05-15,25000.0,Giubiasco
2022-06-15,23000.0,Giubiasco
2022-07-15,22000.0,Giubiasco
2022-08-15,21000.0,Giubiasco
2022-09-15,23000.0,Giubiasco
2022-10-15,23000.0,Giubiasco
2022-11-15,22000.0,Giubiasco
2022-12-15,21000.0,Giubiasco
2023-01-15,19700.0,Giubiasco
2023-02-15,22000.0,Giubiasco
2023-03-15,23000.0,Giubiasco
2023-04-15,22000.0,Giubiasco
2023-05-15,22000.0,Giubiasco
2023-06-15,23000.0,Giubiasco
2023-07-15,22000.0,Giubiasco
2023-08-15,21000.0,Giubiasco
2023-09-15,23000.0,Giubiasco
2023-10-15,23000.0,Giubiasco
2023-11-15,22000.0,Giubiasco
2023-12-15,21000.0,Giubiasco
2024-01-15,19800.0,Giubiasco
2024-02-15,21000.0,Giubiasco
2024-03-15,22000.0,Giubiasco
2024-04-15,22000.0,Giubiasco
2024-05-15,22000.0,Giubiasco
2024-06-15,22000.0,Giubiasco
2024-07-15,22000.0,Giubiasco
2024-08-15,21000.0,Giubiasco
2024-09-15,23000.0,Giubiasco
2024-10-15,23000.0,Giubiasco
2024-11-15,22000.0,Giubiasco
2024-12-15,21000.0,Giubiasco
