date,Minusio 2020-2024,station_id
2020-01-15,16400.0,Minusio
2020-02-15,17100.0,Minusio
2020-03-15,11600.0,Minusio
2020-04-15,9600.0,Minusio
2020-05-15,16100.0,Minusio
2020-06-15,18900.0,Minusio
2020-07-15,21000.0,Minusio
2020-08-15,18600.0,Minusio
2020-09-15,21000.0,Minusio
2020-10-15,19300.0,Minusio
2020-11-15,16700.0,Minusio
2020-12-15,14600.0,Minusio
2021-01-15,13900.0,Minusio
2021-02-15,15800.0,Minusio
2021-03-15,18000.0,Minusio
2021-04-15,19000.0,Minusio
2021-05-15,18900.0,Minusio
2021-06-15,19100.0,Minusio
2021-07-15,18800.0,Minusio
2021-08-15,18500.0,Minusio
2021-09-15,18900.0,Minusio
2021-10-15,18900.0,Minusio
2021-11-15,16500.0,Minusio
2021-12-15,16000.0,Minusio
2022-01-15,14900.0,Minusio
2022-02-15,16800.0,Minusio
2022-03-15,16700.0,Minusio
2022-04-15,18000.0,Minusio
2022-05-15,17900.0,Minusio
2022-06-15,17500.0,Minusio
2022-07-15,17900.0,Minusio
2022-08-15,17300.0,Minusio
2022-09-15,17700.0,Minusio
2022-10-15,18200.0,Minusio
2022-11-15,16100.0,Minusio
2022-12-15,15500.0,Minusio
2023-01-15,15200.0,Minusio
2023-02-15,16400.0,Minusio
2023-03-15,17600.0,Minusio
2023-04-15,17700.0,Minusio
2023-05-15,17100.0,Minusio
2023-06-15,17300.0,Minusio
2023-07-15,17500.0,Minusio
2023-08-15,16900.0,Minusio
2023-09-15,17400.0,Minusio
2023-10-15,17800.0,Minusio
2023-11-15,16100.0,Minusio
2023-12-15,15300.0,Minusio
2024-01-15,14600.0,Minusio
2024-02-15,15500.0,Minusio
2024-03-15,16700.0,Minusio
2024-04-15,17200.0,Minusio
2024-05-15,16500.0,Minusio
2024-06-15,16800.0,Minusio
2024-07-15,17600.0,Minusio
2024-08-15,16800.0,Minusio
2024-09-15,17000.0,Minusio
2024-10-15,16700.0,Minusio
2024-11-15,16100.0,Minusio
2024-12-15,15300.0,Minusio
